5	7	1	1	7791.0
4	7	1	1	7187.0
3	7	1	1	7719.0
2	7	1	1	7533.0
1	7	1	1	7788.0
7	7	0	0	11421.0
6	7	0	0	5099.0
5	7	0	1	5791.0
4	7	0	1	5223.0
3	7	0	1	5504.0
2	7	0	1	5206.0
1	7	0	1	6502.0
7	7	0	0	13275.0
6	7	0	0	5424.0
5	7	1	1	7750.0
4	7	1	1	6985.0
3	7	1	0	7476.0
2	7	1	0	7626.0
1	7	1	0	9198.0
7	7	0	0	13183.0
6	7	0	0	5383.0
5	7	0	0	6471.0
4	7	0	0	5766.0
3	7	0	0	6705.0
2	7	0	0	5215.0
1	7	0	0	6584.0
7	7	0	0	12070.0
6	7	0	0	5347.0
5	7	1	0	8581.0
4	7	1	0	7553.0
3	7	1	0	7820.0
2	6	1	0	8471.0
1	6	1	0	8833.0
7	6	0	0	11055.0
6	6	0	0	5339.0
5	6	0	0	5524.0
4	6	0	0	5968.0
3	6	0	0	6067.0
2	6	0	0	6086.0
1	6	0	0	5944.0
7	6	0	0	11522.0
6	6	0	0	4615.0
5	6	1	0	6796.0
4	6	1	0	6745.0
3	6	1	0	6809.0
2	6	1	0	7425.0
1	6	1	0	8961.0
7	6	0	0	12421.0
6	6	0	0	4676.0
5	6	0	0	6145.0
4	6	0	0	5961.0
3	6	0	0	5444.0
2	6	0	0	6182.0
1	6	0	0	6626.0
7	6	0	0	12728.0
6	6	0	0	4996.0
5	6	1	0	7349.0
4	6	1	0	7352.0
3	6	1	0	9065.0
2	6	1	0	8099.0
1	6	1	0	9860.0
7	5	0	0	12040.0
6	5	0	0	5958.0
5	5	0	0	6678.0
4	5	0	0	5399.0
3	5	0	0	6272.0
2	5	0	1	6888.0
7	5	0	0	11124.0
6	5	0	0	5141.0
5	5	1	0	6621.0
4	5	1	0	5894.0
3	5	1	0	5674.0
2	5	1	0	7003.0
1	5	1	0	8118.0
7	5	0	0	11456.0
6	5	0	0	5458.0
5	5	0	1	5902.0
3	5	0	0	7121.0
2	5	0	0	5274.0
1	5	0	0	5943.0
7	5	0	0	13336.0
6	5	0	0	4702.0
5	5	1	0	6171.0
4	5	1	0	6363.0
3	5	1	0	6592.0
2	5	1	0	6618.0
1	5	1	0	8766.0
7	5	0	0	7896.0
6	5	0	0	6463.0
4	4	1	0	9697.0
3	4	1	0	7349.0
2	4	1	0	7712.0
1	4	1	0	8744.0
7	4	0	0	11850.0
6	4	0	0	5460.0
5	4	0	0	6847.0
4	4	0	0	4491.0
3	4	0	0	4652.0
2	4	0	0	5723.0
1	4	0	0	6433.0
7	4	0	0	10711.0
6	4	0	0	5201.0
5	4	1	0	8591.0
4	4	1	0	7611.0
3	4	1	0	7509.0
2	4	1	0	7525.0
1	4	1	0	8583.0
7	4	0	0	12072.0
6	4	0	0	5073.0
5	4	0	1	6162.0
4	4	0	1	5434.0
3	4	0	1	6363.0
2	4	0	1	6636.0
7	4	0	0	10110.0
6	4	0	0	7141.0
4	4	1	1	10449.0
3	4	1	1	9980.0
2	3	1	1	9013.0
1	3	1	1	9651.0
7	3	0	0	10433.0
6	3	0	0	6508.0
5	3	0	0	6524.0
4	3	0	0	5833.0
3	3	0	0	5348.0
2	3	0	0	5333.0
1	3	0	0	6441.0
7	3	0	0	12561.0
6	3	0	0	5460.0
5	3	1	0	6912.0
4	3	1	0	6390.0
3	3	1	0	6749.0
2	3	1	0	7002.0
1	3	1	0	8318.0
7	3	0	0	12554.0
6	3	0	0	5538.0
5	3	0	0	5946.0
4	3	0	0	5689.0
3	3	0	0	5680.0
2	3	0	0	5954.0
1	3	0	0	6367.0
7	3	0	0	7638.0
6	3	0	0	5279.0
5	3	1	0	7086.0
4	3	1	0	6613.0
3	3	1	0	7826.0
2	3	1	0	7571.0
1	3	1	0	8484.0
7	3	0	0	15153.0
6	2	0	0	6146.0
5	2	0	0	7026.0
4	2	0	0	6205.0
3	2	0	0	6278.0
2	2	0	0	5425.0
1	2	0	0	6250.0
7	2	0	0	12454.0
6	2	0	0	5444.0
5	2	1	0	6708.0
4	2	1	0	6447.0
3	2	1	0	6553.0
2	2	1	0	7141.0
1	2	1	0	8644.0
7	2	0	0	12273.0
6	2	0	0	5591.0
5	2	0	0	5810.0
4	2	0	0	5710.0
3	2	0	0	5556.0
2	2	0	0	5312.0
1	2	0	0	5957.0
7	2	0	0	11453.0
6	2	0	0	5707.0
5	2	1	1	6975.0
4	2	1	1	6083.0
3	2	1	1	6797.0
2	2	1	1	7101.0
1	2	1	1	8625.0
7	2	0	0	13899.0
6	1	0	0	6737.0
5	1	1	0	7499.0
4	1	1	0	6168.0
3	1	1	0	6613.0
2	1	1	0	7161.0
1	1	1	0	7583.0
7	1	0	0	7459.0
6	1	0	0	5137.0
5	1	0	0	5704.0
4	1	0	0	5937.0
3	1	0	0	5877.0
2	1	0	0	5057.0
1	1	0	0	6038.0
7	1	0	0	11754.0
6	1	0	0	4068.0
5	1	1	0	7343.0
4	1	1	0	6284.0
3	1	1	0	7048.0
2	1	1	0	6673.0
1	1	1	0	7967.0
7	1	0	0	10876.0
6	1	0	0	5760.0
5	1	1	0	6974.0
4	1	1	0	6429.0
3	1	1	0	6930.0
2	1	1	0	6854.0
1	1	1	0	8482.0
7	1	0	0	9957.0
6	1	0	0	5951.0
5	1	0	1	6252.0
3	12	0	1	5377.0
2	12	0	1	8490.0
1	12	0	1	6665.0
7	12	0	0	11914.0
6	12	0	0	5686.0
3	12	0	1	3609.0
2	12	0	1	8532.0
1	12	0	1	8088.0
7	12	0	0	8739.0
6	12	0	0	7533.0
5	12	1	0	8671.0
4	12	1	0	8765.0
3	12	1	0	8513.0
2	12	1	0	8282.0
1	12	1	0	9509.0
7	12	0	0	13194.0
6	12	0	0	6764.0
5	12	0	0	6610.0
4	12	0	0	6044.0
3	12	0	0	5683.0
2	12	0	0	5821.0
1	12	0	0	6960.0
7	12	0	0	8394.0
6	12	0	0	6101.0
5	12	1	0	9835.0
4	12	1	0	8249.0
3	12	1	0	9119.0
2	12	1	0	7245.0
1	12	1	0	9096.0
7	11	0	0	15386.0
6	11	0	0	7461.0
5	11	1	0	8836.0
4	11	1	0	7719.0
3	11	1	0	7496.0
2	11	1	0	7636.0
1	11	1	0	8259.0
7	11	0	0	12060.0
6	11	0	0	5787.0
5	11	0	0	6193.0
4	11	0	0	5395.0
3	11	0	0	6061.0
2	11	0	0	6086.0
1	11	0	0	6051.0
7	11	0	0	12932.0
6	11	0	0	5552.0
5	11	1	0	6970.0
4	11	1	0	6702.0
3	11	1	0	6883.0
2	11	1	0	6606.0
1	11	1	0	8308.0
7	11	0	0	7487.0
6	11	0	0	5201.0
5	11	1	0	6856.0
4	11	1	0	5491.0
3	11	1	0	6855.0
2	11	1	0	7020.0
1	11	1	0	8670.0
7	11	0	0	11557.0
6	11	0	0	5865.0
5	10	0	1	6722.0
4	10	0	1	5862.0
3	10	0	1	5227.0
2	10	0	1	5977.0
1	10	0	1	5708.0
7	10	0	0	10524.0
6	10	0	0	5209.0
5	10	1	1	6956.0
4	10	1	1	6913.0
3	10	1	1	6518.0
2	10	1	1	6780.0
1	10	1	1	8521.0
7	10	0	0	10221.0
6	10	0	0	4563.0
5	10	0	0	6711.0
4	10	0	0	6304.0
3	10	0	0	5185.0
2	10	0	0	5827.0
1	10	0	0	6414.0
7	10	0	0	13117.0
6	10	0	0	6096.0
5	10	1	0	7435.0
4	10	1	0	6887.0
3	10	1	0	6685.0
2	10	1	0	7174.0
1	10	1	0	8206.0
7	10	0	0	7923.0
6	10	0	0	6511.0
4	10	1	0	8067.0
3	10	1	0	7653.0
2	9	1	0	8594.0
1	9	1	0	8273.0
7	9	0	0	11147.0
6	9	0	0	5260.0
5	9	0	0	6038.0
4	9	0	0	5202.0
3	9	0	0	4773.0
2	9	0	0	5052.0
1	9	0	0	5641.0
7	9	0	0	11875.0
6	9	0	0	5183.0
5	9	1	0	6650.0
4	9	1	0	5971.0
3	9	1	0	6559.0
2	9	1	0	6651.0
1	9	1	0	7614.0
7	9	0	0	12609.0
6	9	0	0	5082.0
5	9	0	0	5446.0
4	9	0	0	5659.0
3	9	0	0	5329.0
2	9	0	0	5318.0
1	9	0	0	5962.0
7	9	0	0	8080.0
6	9	0	0	5170.0
5	9	1	0	6727.0
4	9	1	0	6490.0
3	9	1	0	7475.0
2	9	1	0	7576.0
1	9	1	0	9215.0
7	8	0	0	14336.0
6	8	0	0	5795.0
5	8	0	0	6336.0
4	8	0	0	6016.0
3	8	0	0	5146.0
2	8	0	0	5693.0
1	8	0	0	6306.0
7	8	0	0	12063.0
6	8	0	0	5460.0
5	8	1	1	6658.0
4	8	1	1	6506.0
3	8	1	1	6514.0
2	8	1	1	7415.0
1	8	1	1	8270.0
7	8	0	0	11707.0
6	8	0	0	4420.0
5	8	0	1	5632.0
4	8	0	1	5290.0
3	8	0	1	6111.0
2	8	0	1	5729.0
1	8	0	1	6113.0
7	8	0	0	12129.0
6	8	0	0	5242.0
5	8	1	1	6565.0
