5	7	1	1	12182.0
4	7	1	1	12002.0
3	7	1	0	11259.0
2	7	1	0	12871.0
1	7	1	0	15392.0
6	7	0	0	10099.0
5	7	0	0	8728.0
4	7	0	0	9300.0
3	7	0	0	8514.0
2	7	0	0	9054.0
1	7	0	0	11268.0
6	7	0	0	9747.0
5	7	1	0	11530.0
4	7	1	0	9920.0
3	7	1	0	10366.0
2	7	1	0	11286.0
1	7	1	0	13775.0
6	7	0	0	8971.0
5	7	0	0	9292.0
4	7	0	0	9545.0
3	7	0	0	8560.0
2	7	0	0	7973.0
1	7	0	0	10624.0
6	7	0	0	9201.0
5	7	1	0	10751.0
4	7	1	0	10170.0
3	7	1	0	10027.0
2	6	1	0	12534.0
1	6	1	0	14235.0
6	6	0	0	9426.0
5	6	0	0	9082.0
4	6	0	0	7887.0
3	6	0	0	8206.0
2	6	0	0	7829.0
1	6	0	0	7948.0
6	6	0	0	9322.0
5	6	1	0	10461.0
4	6	1	0	8456.0
3	6	1	0	10798.0
2	6	1	0	11147.0
1	6	1	0	14334.0
6	6	0	0	9608.0
5	6	0	0	8638.0
4	6	0	0	8430.0
3	6	0	0	8608.0
2	6	0	0	9570.0
1	6	0	0	9194.0
6	6	0	0	8680.0
5	6	1	1	12361.0
3	6	1	1	11706.0
2	6	1	1	10784.0
1	6	1	1	12882.0
6	5	0	0	9386.0
5	5	0	1	8724.0
4	5	0	1	8631.0
3	5	0	1	8432.0
2	5	0	1	10212.0
6	5	0	0	9676.0
5	5	1	0	11831.0
4	5	1	0	10240.0
3	5	1	0	11252.0
2	5	1	0	11524.0
1	5	1	0	13236.0
6	5	0	0	9092.0
5	5	0	0	10608.0
3	5	0	0	10749.0
2	5	0	0	8149.0
1	5	0	0	8919.0
6	5	0	0	10516.0
5	5	1	0	10890.0
4	5	1	0	10882.0
3	5	1	0	9946.0
2	5	1	0	11730.0
1	5	1	0	11834.0
6	5	0	0	12103.0
4	4	1	0	11746.0
3	4	1	0	10766.0
2	4	1	0	11330.0
1	4	1	0	12792.0
6	4	0	0	9953.0
5	4	0	0	8135.0
4	4	0	0	8049.0
3	4	0	0	7614.0
2	4	0	0	9031.0
1	4	0	0	8724.0
6	4	0	0	9116.0
5	4	1	0	10258.0
4	4	1	0	10446.0
3	4	1	0	10207.0
2	4	1	0	10487.0
1	4	1	0	13775.0
6	4	0	0	9534.0
5	4	0	1	9042.0
4	4	0	1	8314.0
3	4	0	1	8462.0
2	4	0	1	10076.0
6	4	0	0	11194.0
4	4	1	1	13994.0
3	4	1	1	13456.0
2	3	1	1	12189.0
1	3	1	1	13723.0
6	3	0	0	9848.0
5	3	0	0	8690.0
4	3	0	0	8439.0
3	3	0	0	8781.0
2	3	0	0	8189.0
1	3	0	0	9215.0
6	3	0	0	9284.0
5	3	1	0	10374.0
4	3	1	0	10065.0
3	3	1	0	9998.0
2	3	1	0	10376.0
1	3	1	0	12544.0
6	3	0	0	9927.0
5	3	0	0	8656.0
4	3	0	0	8502.0
3	3	0	0	8409.0
2	3	0	0	8561.0
1	3	0	0	8791.0
6	3	0	0	9196.0
