5	7	1	1	10532.0
4	7	1	1	9822.0
3	7	1	1	8331.0
2	7	1	1	9950.0
1	7	1	1	12139.0
6	7	0	0	5212.0
5	7	0	1	6962.0
4	7	0	1	6680.0
3	7	0	1	6048.0
2	7	0	1	6689.0
1	7	0	1	7562.0
6	7	0	0	6176.0
5	7	1	1	8542.0
4	7	1	1	10138.0
3	7	1	1	9488.0
2	7	1	1	10339.0
1	7	1	1	12923.0
6	7	0	0	6590.0
5	7	0	1	7100.0
4	7	0	1	7757.0
3	7	0	1	7006.0
2	7	0	1	6716.0
1	7	0	1	8261.0
6	7	0	0	6625.0
5	7	1	1	9497.0
4	7	1	1	9257.0
3	7	1	1	9300.0
2	6	1	1	14192.0
1	6	1	1	15284.0
6	6	0	0	6402.0
5	6	0	0	8282.0
4	6	0	0	7225.0
3	6	0	0	6686.0
2	6	0	0	7764.0
1	6	0	0	7086.0
6	6	0	0	7028.0
5	6	1	0	9683.0
4	6	1	0	10196.0
3	6	1	0	9147.0
2	6	1	0	11024.0
1	6	1	0	14601.0
6	6	0	0	7313.0
5	6	0	0	7192.0
4	6	0	0	6940.0
3	6	0	0	6964.0
2	6	0	0	7136.0
1	6	0	0	8271.0
6	6	0	0	7228.0
5	6	1	0	11861.0
3	6	1	0	12141.0
2	6	1	0	12533.0
1	6	1	0	15754.0
6	5	0	0	7260.0
5	5	0	0	9471.0
4	5	0	0	7804.0
3	5	0	0	7551.0
2	5	0	1	8749.0
6	5	0	0	6801.0
5	5	1	0	9862.0
4	5	1	0	10986.0
3	5	1	0	10242.0
2	5	1	0	9418.0
1	5	1	0	11331.0
6	5	0	0	6653.0
5	5	0	0	9248.0
3	5	0	0	8894.0
2	5	0	0	7548.0
1	5	0	0	7360.0
6	5	0	0	7615.0
5	5	1	0	9254.0
4	5	1	0	9172.0
3	5	1	0	8860.0
2	5	1	0	9485.0
1	5	1	0	13199.0
6	5	0	0	9282.0
4	4	1	0	12596.0
3	4	1	0	11205.0
2	4	1	0	11022.0
1	4	1	0	13452.0
6	4	0	0	6841.0
5	4	0	0	6633.0
4	4	0	0	7442.0
3	4	0	0	6804.0
2	4	0	0	6576.0
1	4	0	0	7123.0
6	4	0	0	6566.0
5	4	1	0	10328.0
4	4	1	0	9945.0
3	4	1	0	9090.0
2	4	1	0	10040.0
1	4	1	0	14215.0
6	4	0	0	7188.0
5	4	0	1	6932.0
4	4	0	1	7142.0
3	4	0	1	6770.0
2	4	0	1	8840.0
6	4	0	0	9967.0
4	4	1	1	13049.0
3	4	1	1	10408.0
2	3	1	1	12580.0
1	3	1	1	14672.0
6	3	0	0	7046.0
5	3	0	0	8475.0
4	3	0	0	7070.0
3	3	0	0	6308.0
2	3	0	0	7358.0
1	3	0	0	7652.0
6	3	0	0	6842.0
5	3	1	0	9662.0
4	3	1	0	9761.0
3	3	1	0	9197.0
2	3	1	0	9721.0
1	3	1	0	13649.0
6	3	0	0	7200.0
5	3	0	0	8473.0
4	3	0	0	7527.0
3	3	0	0	6151.0
2	3	0	0	7138.0
1	3	0	0	7008.0
6	3	0	0	7354.0
5	3	1	0	9062.0
4	3	1	0	9410.0
3	3	1	0	10663.0
2	3	1	0	11722.0
1	3	1	0	13323.0
6	2	0	0	7587.0
5	2	0	0	8136.0
4	2	0	0	7578.0
3	2	0	0	6907.0
2	2	0	0	6682.0
1	2	0	0	6873.0
6	2	0	0	6877.0
5	2	1	0	9084.0
4	2	1	0	10130.0
3	2	1	0	10200.0
2	2	1	0	9884.0
1	2	1	0	5660.0
6	2	0	0	7008.0
5	2	0	0	8226.0
4	2	0	0	4795.0
3	2	0	0	8361.0
2	2	0	0	7690.0
1	2	0	0	7872.0
6	2	0	0	6764.0
5	2	1	0	9191.0
4	2	1	0	9747.0
3	2	1	0	9236.0
2	2	1	0	10143.0
1	2	1	0	12100.0
6	1	0	0	7789.0
5	1	1	0	10836.0
4	1	1	0	9199.0
3	1	1	0	8744.0
